id_client,region,age,genre,niveau_education,activite,revenu_mensuel_ghs,montant_credit_ghs,duree_mois,historique_remboursement,zone_rurale,nbr_dependants,garantie_type,defaut_paiement
GH003073,Ashanti,57,F,Primaire,Services,320,1000,12,Excellent,0,1,Épargne,0
GH003074,Western,33,F,Secondaire,Commerce,1000,1700,18,Premier,1,5,Épargne,0
GH003075,Greater Accra,55,M,Secondaire,Artisanat,620,2500,12,Excellent,1,1,Aucune,0
GH003076,Volta,27,F,Primaire,Artisanat,1820,500,12,Premier,0,4,Garant,0
GH003077,Western,54,F,Primaire,Services,920,3000,18,Moyen,0,4,Épargne,0
GH003078,Northern,38,F,Aucun,Pêche,550,900,18,Moyen,1,1,Aucune,0
GH003079,Central,49,M,Primaire,Pêche,330,1800,18,Bon,1,3,Garant,0
GH003080,Central,33,F,Secondaire,Agriculture,1260,1800,12,Excellent,0,2,Aucune,0
GH003081,Central,39,M,Primaire,Pêche,200,1100,12,Excellent,1,6,Garant,0
GH003082,Ashanti,44,M,Aucun,Agriculture,1120,700,24,Mauvais,0,7,Bien immobilier,0
GH003083,Volta,59,M,Secondaire,Transport,280,1400,18,Bon,1,0,Garant,0
GH003084,Volta,43,F,Secondaire,Pêche,1810,7800,18,Bon,1,2,Épargne,0
GH003085,Greater Accra,33,F,Secondaire,Restauration,760,500,12,Premier,0,7,Épargne,0
GH003086,Greater Accra,45,F,Secondaire,Pêche,1110,8300,18,Bon,0,5,Garant,0
GH003087,Volta,57,F,Secondaire,Agriculture,710,1400,12,Moyen,0,3,Bien immobilier,0
GH003088,Northern,42,F,Secondaire,Artisanat,200,1900,12,Bon,1,5,Bien immobilier,0
GH003089,Ashanti,41,F,Primaire,Pêche,330,700,12,Excellent,1,5,Épargne,1
GH003090,Ashanti,38,M,Secondaire,Artisanat,1140,900,6,Mauvais,0,5,Garant,0
GH003091,Ashanti,22,F,Primaire,Artisanat,760,1100,12,Moyen,0,5,Bien immobilier,0
GH003092,Greater Accra,61,M,Superieur,Pêche,1710,700,6,Excellent,1,3,Bien immobilier,0
GH003093,Ashanti,38,F,Primaire,Pêche,920,1500,12,Bon,0,2,Garant,0
GH003094,Eastern,28,F,Superieur,Restauration,310,1300,18,Mauvais,1,2,Épargne,0
GH003095,Eastern,47,F,Secondaire,Transport,350,9600,36,Excellent,1,5,Aucune,0
GH003096,Eastern,39,F,Secondaire,Agriculture,720,600,6,Bon,1,1,Épargne,0
GH003097,Ashanti,64,M,Primaire,Pêche,200,2000,12,Mauvais,1,2,Garant,0
GH003098,Eastern,26,F,Primaire,Artisanat,2540,2300,12,Mauvais,1,7,Épargne,0
GH003099,Volta,33,M,Secondaire,Artisanat,950,700,12,Moyen,1,6,Bien immobilier,0
GH003100,Northern,28,F,Primaire,Pêche,1780,3400,6,Bon,0,5,Aucune,0
GH003101,Ashanti,38,M,Superieur,Agriculture,200,1300,12,Bon,1,2,Aucune,0
GH003102,Northern,33,F,Secondaire,Transport,1800,500,18,Moyen,0,1,Garant,0
GH003103,Eastern,57,F,Secondaire,Artisanat,3960,3300,24,Excellent,0,3,Garant,0
GH003104,Ashanti,55,F,Primaire,Transport,230,700,36,Bon,1,4,Bien immobilier,0
GH003105,Western,59,F,Aucun,Transport,1230,700,18,Moyen,0,1,Garant,0
GH003106,Central,36,M,Secondaire,Restauration,670,3400,12,Mauvais,1,2,Épargne,0
GH003107,Western,49,F,Primaire,Artisanat,200,1300,18,Excellent,0,0,Épargne,0
GH003108,Central,28,M,Superieur,Agriculture,990,4100,12,Bon,0,6,Garant,0
GH003109,Central,52,F,Secondaire,Commerce,1300,5400,12,Bon,0,2,Épargne,0
GH003110,Eastern,44,F,Aucun,Restauration,410,1000,24,Moyen,1,6,Garant,0
GH003111,Central,33,M,Secondaire,Restauration,1690,3700,18,Moyen,1,0,Épargne,0
GH003112,Central,30,F,Secondaire,Commerce,200,900,18,Bon,1,1,Garant,1
GH003113,Western,54,F,Secondaire,Restauration,200,13500,6,Excellent,1,4,Bien immobilier,0
GH003114,Central,60,M,Secondaire,Restauration,740,1000,24,Moyen,0,4,Garant,0
GH003115,Ashanti,33,F,Primaire,Restauration,680,4600,18,Premier,0,0,Bien immobilier,1
GH003116,Northern,49,F,Primaire,Artisanat,370,3900,12,Moyen,0,7,Bien immobilier,0
GH003117,Volta,60,F,Secondaire,Artisanat,1270,2400,12,Moyen,0,3,Bien immobilier,0
GH003118,Northern,23,F,Aucun,Pêche,1020,1000,6,Premier,1,0,Bien immobilier,0
GH003119,Ashanti,23,M,Secondaire,Pêche,1320,1600,6,Bon,0,0,Épargne,0
GH003120,Volta,47,M,Secondaire,Artisanat,600,500,18,Bon,1,5,Épargne,0
GH003121,Eastern,27,F,Superieur,Restauration,1080,2200,12,Excellent,0,7,Épargne,0
GH003122,Volta,21,M,Superieur,Agriculture,470,2500,24,Premier,1,1,Bien immobilier,0
GH003123,Volta,60,M,Secondaire,Commerce,3440,2000,24,Bon,0,6,Aucune,0
GH003124,Western,41,F,Primaire,Pêche,350,500,12,Bon,0,6,Bien immobilier,0
GH003125,Volta,60,F,Primaire,Services,3580,600,12,Excellent,1,2,Garant,0
GH003126,Volta,35,F,Primaire,Services,680,900,12,Bon,0,7,Garant,0
GH003127,Greater Accra,48,M,Aucun,Restauration,220,2400,6,Excellent,1,6,Garant,0
GH003128,Northern,49,M,Secondaire,Services,1990,2300,6,Bon,0,7,Bien immobilier,0
GH003129,Western,31,F,Secondaire,Pêche,740,1600,12,Premier,1,3,Épargne,0
GH003130,Northern,54,F,Primaire,Transport,1310,3200,24,Excellent,1,5,Garant,0
GH003131,Greater Accra,30,F,Primaire,Agriculture,1770,700,24,Bon,1,6,Épargne,0
GH003132,Central,40,F,Secondaire,Transport,870,3100,24,Excellent,0,5,Épargne,0
GH003133,Greater Accra,40,F,Superieur,Restauration,410,2800,18,Moyen,1,6,Garant,0
GH003134,Central,24,F,Aucun,Services,1450,2500,24,Bon,0,0,Épargne,0
GH003135,Northern,39,M,Primaire,Artisanat,670,1500,12,Excellent,0,1,Garant,0
GH003136,Volta,56,F,Superieur,Agriculture,1150,9400,12,Mauvais,0,7,Garant,0
GH003137,Western,22,F,Aucun,Pêche,200,2800,18,Moyen,1,5,Épargne,0
GH003138,Western,63,M,Secondaire,Services,950,800,24,Premier,1,6,Garant,0
GH003139,Eastern,52,F,Secondaire,Restauration,400,2300,6,Excellent,0,7,Garant,0
GH003140,Northern,28,M,Primaire,Transport,2500,3600,12,Bon,1,3,Garant,0
GH003141,Eastern,28,F,Primaire,Restauration,1090,1100,12,Premier,0,7,Aucune,0
GH003142,Volta,23,M,Superieur,Commerce,810,4800,6,Mauvais,1,6,Épargne,0
GH003143,Northern,54,F,Primaire,Services,980,2500,12,Mauvais,0,4,Garant,0
GH003144,Volta,36,F,Primaire,Commerce,300,500,12,Moyen,0,4,Garant,0
GH003145,Central,53,M,Secondaire,Transport,2440,2400,24,Moyen,0,1,Épargne,0
GH003146,Northern,43,F,Primaire,Commerce,3270,1300,24,Mauvais,1,3,Garant,0
GH003147,Northern,51,M,Secondaire,Artisanat,910,2900,24,Excellent,0,2,Bien immobilier,0
GH003148,Central,20,F,Superieur,Restauration,2370,4200,6,Moyen,0,1,Garant,1
GH003149,Ashanti,27,F,Superieur,Restauration,420,2200,6,Mauvais,1,6,Bien immobilier,0
GH003150,Volta,64,F,Primaire,Pêche,350,8100,6,Excellent,0,5,Bien immobilier,0
GH003151,Ashanti,42,F,Primaire,Services,690,1500,24,Bon,0,5,Garant,0
GH003152,Northern,59,F,Primaire,Services,940,3200,12,Bon,1,6,Épargne,0
GH003153,Ashanti,31,M,Superieur,Services,490,3700,18,Mauvais,1,2,Épargne,0
GH003154,Western,31,M,Primaire,Artisanat,1020,1700,12,Moyen,1,0,Aucune,1
GH003155,Northern,34,F,Primaire,Services,850,3600,6,Moyen,0,2,Épargne,0
GH003156,Greater Accra,60,F,Secondaire,Services,300,1100,6,Mauvais,0,1,Garant,0
GH003157,Central,38,F,Secondaire,Services,1010,1200,18,Bon,1,3,Garant,0
GH003158,Eastern,45,M,Aucun,Commerce,1330,600,12,Mauvais,0,2,Bien immobilier,0
GH003159,Central,48,M,Primaire,Restauration,760,2200,12,Excellent,0,6,Garant,0
GH003160,Northern,41,F,Secondaire,Commerce,1670,2400,12,Moyen,0,7,Garant,0
GH003161,Greater Accra,59,M,Secondaire,Agriculture,250,5200,18,Excellent,1,0,Épargne,0
GH003162,Central,40,F,Secondaire,Artisanat,970,3700,12,Excellent,0,3,Bien immobilier,0
GH003163,Eastern,57,F,Aucun,Commerce,260,1400,24,Bon,1,7,Épargne,0
GH003164,Eastern,39,F,Primaire,Artisanat,270,600,12,Bon,0,6,Aucune,1
GH003165,Greater Accra,48,M,Secondaire,Transport,400,2700,12,Mauvais,1,4,Bien immobilier,0
GH003166,Eastern,23,F,Superieur,Services,310,4900,12,Bon,0,4,Épargne,0
GH003167,Western,26,M,Aucun,Restauration,430,3600,12,Excellent,0,3,Épargne,0
GH003168,Eastern,47,M,Aucun,Agriculture,560,4800,18,Premier,1,5,Aucune,1
GH003169,Volta,47,F,Secondaire,Pêche,1300,1500,24,Bon,1,5,Garant,0
GH003170,Greater Accra,23,M,Secondaire,Services,510,1200,24,Premier,0,1,Aucune,0
GH003171,Greater Accra,41,M,Primaire,Agriculture,200,900,12,Premier,0,2,Aucune,0
GH003172,Central,31,M,Secondaire,Artisanat,1660,1700,12,Bon,1,2,Aucune,0
GH003173,Eastern,64,F,Superieur,Agriculture,340,1700,24,Excellent,0,5,Épargne,0
GH003174,Eastern,22,F,Secondaire,Restauration,630,2200,12,Moyen,1,3,Épargne,0
GH003175,Northern,41,F,Primaire,Artisanat,950,1600,18,Mauvais,1,2,Garant,1
GH003176,Northern,63,F,Secondaire,Services,780,1600,36,Bon,1,4,Épargne,0
GH003177,Greater Accra,21,M,Primaire,Artisanat,1600,900,18,Excellent,0,3,Bien immobilier,0
GH003178,Northern,43,M,Primaire,Restauration,980,4200,12,Mauvais,0,5,Épargne,1
GH003179,Central,53,M,Secondaire,Transport,330,1900,18,Bon,0,6,Garant,0
GH003180,Volta,46,F,Secondaire,Commerce,3800,1500,12,Excellent,0,2,Bien immobilier,0
GH003181,Central,60,M,Superieur,Pêche,780,900,12,Premier,0,0,Garant,0
GH003182,Western,20,F,Primaire,Transport,590,500,12,Premier,0,5,Garant,0
GH003183,Volta,27,M,Aucun,Services,1440,5900,12,Bon,0,5,Bien immobilier,0
GH003184,Western,42,F,Superieur,Transport,810,3000,18,Excellent,0,6,Bien immobilier,0
GH003185,Greater Accra,57,F,Primaire,Agriculture,920,500,18,Moyen,0,1,Bien immobilier,0
GH003186,Central,25,M,Primaire,Services,4880,3600,18,Bon,1,0,Épargne,0
GH003187,Central,41,F,Secondaire,Services,530,4100,24,Excellent,1,7,Garant,0
GH003188,Western,44,M,Superieur,Transport,520,2000,12,Mauvais,1,5,Épargne,0
GH003189,Volta,37,M,Secondaire,Pêche,730,7600,18,Premier,0,0,Aucune,0
GH003190,Northern,36,M,Primaire,Services,1570,2200,12,Bon,1,2,Bien immobilier,0
GH003191,Western,31,F,Secondaire,Services,200,500,18,Moyen,1,3,Garant,0
GH003192,Greater Accra,25,M,Superieur,Pêche,200,2500,24,Excellent,1,4,Garant,0
GH003193,Volta,45,M,Secondaire,Transport,420,2300,12,Bon,0,3,Garant,0
GH003194,Central,46,F,Primaire,Restauration,200,1100,18,Excellent,1,7,Épargne,0
GH003195,Greater Accra,27,M,Secondaire,Commerce,470,3000,12,Excellent,0,2,Épargne,0
GH003196,Western,38,F,Secondaire,Pêche,990,500,18,Bon,0,2,Bien immobilier,1
GH003197,Eastern,61,F,Secondaire,Artisanat,330,4400,18,Mauvais,0,4,Bien immobilier,0
GH003198,Western,20,M,Secondaire,Transport,210,800,18,Bon,0,0,Épargne,0
GH003199,Central,48,M,Primaire,Services,700,700,12,Bon,1,0,Épargne,0
GH003200,Greater Accra,64,F,Secondaire,Commerce,1330,1600,18,Bon,1,7,Bien immobilier,0
GH003201,Northern,54,M,Secondaire,Restauration,200,2700,18,Moyen,1,6,Garant,1
GH003202,Northern,59,M,Aucun,Transport,1280,2100,12,Bon,0,3,Aucune,0
GH003203,Central,33,F,Primaire,Pêche,1280,900,12,Excellent,1,1,Garant,0
GH003204,Western,54,F,Primaire,Transport,1430,1100,12,Excellent,0,2,Bien immobilier,0
GH003205,Western,64,M,Secondaire,Restauration,1760,700,6,Excellent,0,4,Garant,0
GH003206,Ashanti,39,M,Secondaire,Agriculture,3870,1500,12,Bon,1,3,Épargne,0
GH003207,Western,32,M,Primaire,Restauration,500,4800,6,Excellent,1,6,Garant,0
GH003208,Central,57,M,Secondaire,Artisanat,730,1800,24,Mauvais,1,4,Épargne,0
GH003209,Volta,27,F,Secondaire,Restauration,480,3900,24,Premier,0,0,Bien immobilier,0
GH003210,Volta,62,M,Superieur,Commerce,670,6700,24,Excellent,1,5,Épargne,0
GH003211,Greater Accra,39,F,Aucun,Agriculture,2270,1100,24,Bon,1,6,Épargne,0
GH003212,Greater Accra,52,F,Secondaire,Transport,230,1500,12,Bon,0,0,Garant,0
GH003213,Ashanti,45,M,Secondaire,Transport,330,12800,12,Premier,1,3,Bien immobilier,0
GH003214,Northern,58,M,Primaire,Artisanat,2000,6600,24,Excellent,0,6,Épargne,0
GH003215,Central,40,M,Primaire,Agriculture,1500,500,18,Moyen,0,1,Bien immobilier,0
GH003216,Western,61,M,Primaire,Artisanat,500,2600,6,Bon,1,0,Garant,0
GH003217,Eastern,62,F,Secondaire,Transport,1320,1800,12,Bon,0,4,Épargne,0
GH003218,Greater Accra,60,F,Primaire,Agriculture,870,3800,6,Excellent,0,2,Aucune,0
GH003219,Central,28,M,Primaire,Pêche,2210,900,12,Excellent,0,6,Garant,0
GH003220,Volta,43,F,Primaire,Restauration,710,800,12,Excellent,0,2,Garant,1
GH003221,Ashanti,56,F,Primaire,Commerce,1510,1000,24,Excellent,0,1,Bien immobilier,0
GH003222,Eastern,60,M,Superieur,Commerce,5510,1100,18,Bon,1,3,Épargne,0
GH003223,Northern,36,F,Primaire,Pêche,1070,3800,12,Moyen,0,1,Garant,0
GH003224,Central,43,F,Secondaire,Services,690,600,12,Moyen,0,4,Bien immobilier,1
GH003225,Western,40,M,Aucun,Agriculture,1190,1000,24,Bon,0,6,Aucune,0
GH003226,Northern,58,F,Primaire,Restauration,500,500,12,Excellent,1,7,Garant,0
GH003227,Volta,60,F,Superieur,Pêche,4490,4500,18,Excellent,1,1,Bien immobilier,0
GH003228,Greater Accra,58,M,Superieur,Agriculture,770,5700,12,Mauvais,1,6,Garant,0
GH003229,Volta,32,F,Primaire,Restauration,530,1300,12,Bon,0,2,Bien immobilier,0
GH003230,Western,30,M,Primaire,Agriculture,340,1400,6,Premier,0,5,Bien immobilier,0
GH003231,Ashanti,38,M,Primaire,Commerce,1600,2700,24,Mauvais,1,7,Bien immobilier,0
GH003232,Greater Accra,30,F,Primaire,Restauration,1330,6800,6,Excellent,0,6,Épargne,0
GH003233,Eastern,32,M,Secondaire,Commerce,450,2600,12,Mauvais,1,0,Garant,0
GH003234,Greater Accra,64,F,Primaire,Commerce,1050,1000,12,Moyen,0,0,Bien immobilier,0
GH003235,Volta,20,M,Secondaire,Restauration,200,500,18,Moyen,0,6,Garant,1
GH003236,Western,59,F,Secondaire,Pêche,770,700,18,Mauvais,0,5,Bien immobilier,0
GH003237,Northern,63,F,Primaire,Agriculture,960,1900,6,Bon,0,3,Aucune,0
GH003238,Central,38,F,Secondaire,Restauration,2610,1000,6,Moyen,0,6,Aucune,0
GH003239,Volta,31,M,Secondaire,Transport,360,2200,18,Moyen,0,4,Garant,0
GH003240,Central,27,M,Secondaire,Commerce,240,1100,18,Moyen,1,3,Garant,0
GH003241,Central,27,M,Superieur,Agriculture,320,700,24,Moyen,1,7,Épargne,0
GH003242,Volta,64,F,Secondaire,Restauration,230,600,18,Excellent,1,6,Bien immobilier,0
GH003243,Volta,31,M,Secondaire,Pêche,1940,7400,18,Bon,1,5,Épargne,0
GH003244,Volta,52,F,Superieur,Restauration,2300,4000,12,Premier,1,1,Épargne,0
GH003245,Ashanti,64,M,Secondaire,Restauration,860,8600,18,Excellent,0,1,Garant,0
GH003246,Ashanti,45,F,Secondaire,Artisanat,1770,2900,24,Bon,1,7,Bien immobilier,0
GH003247,Central,58,F,Primaire,Transport,740,1200,12,Bon,0,1,Garant,0
GH003248,Eastern,47,F,Superieur,Agriculture,620,5900,12,Excellent,1,4,Garant,1
GH003249,Western,24,F,Aucun,Restauration,510,1800,18,Excellent,0,6,Épargne,1
GH003250,Eastern,27,M,Primaire,Commerce,520,2200,12,Bon,1,0,Garant,0
GH003251,Volta,44,F,Secondaire,Commerce,200,1700,18,Bon,1,5,Épargne,1
GH003252,Volta,46,F,Secondaire,Artisanat,820,500,12,Mauvais,0,2,Bien immobilier,0
GH003253,Central,42,F,Secondaire,Commerce,640,7700,6,Bon,1,2,Bien immobilier,1
GH003254,Western,49,F,Secondaire,Restauration,1210,2800,6,Moyen,1,1,Épargne,0
GH003255,Ashanti,64,F,Primaire,Agriculture,720,2400,24,Bon,1,6,Bien immobilier,0
GH003256,Greater Accra,42,F,Superieur,Artisanat,580,1700,24,Mauvais,1,1,Garant,0
GH003257,Greater Accra,39,M,Secondaire,Transport,330,2100,12,Moyen,1,6,Aucune,0
GH003258,Western,37,F,Superieur,Services,700,1100,6,Excellent,0,1,Aucune,0
GH003259,Eastern,37,M,Primaire,Artisanat,1200,3100,6,Bon,0,4,Épargne,0
GH003260,Western,21,F,Secondaire,Pêche,270,600,12,Mauvais,0,2,Aucune,0
GH003261,Eastern,23,F,Secondaire,Pêche,710,2100,12,Moyen,0,3,Aucune,0
GH003262,Volta,49,F,Primaire,Agriculture,800,3000,12,Premier,0,0,Épargne,0
GH003263,Northern,52,F,Secondaire,Agriculture,370,1500,18,Excellent,1,3,Aucune,0
GH003264,Eastern,55,F,Aucun,Services,420,2500,18,Premier,0,0,Aucune,0
GH003265,Greater Accra,37,M,Secondaire,Artisanat,800,700,6,Bon,0,4,Garant,0
GH003266,Ashanti,56,M,Secondaire,Restauration,270,800,18,Excellent,1,0,Épargne,0
GH003267,Central,38,F,Secondaire,Restauration,880,2200,12,Bon,0,7,Garant,0
GH003268,Volta,47,M,Secondaire,Pêche,320,3300,6,Excellent,0,4,Épargne,0
GH003269,Ashanti,59,F,Primaire,Agriculture,1560,500,18,Moyen,0,2,Aucune,0
GH003270,Central,39,M,Secondaire,Services,4320,2900,6,Premier,0,6,Bien immobilier,0
GH003271,Northern,52,M,Primaire,Agriculture,330,1100,12,Premier,1,6,Aucune,1
GH003272,Greater Accra,31,F,Primaire,Restauration,1020,1500,6,Moyen,1,0,Bien immobilier,0
GH003273,Volta,34,F,Primaire,Pêche,370,500,24,Bon,0,1,Bien immobilier,0
GH003274,Central,60,M,Primaire,Restauration,1530,800,18,Premier,0,1,Aucune,0
GH003275,Northern,58,M,Secondaire,Restauration,240,4300,12,Bon,0,6,Aucune,1
GH003276,Volta,21,M,Secondaire,Artisanat,980,1900,24,Premier,1,4,Épargne,0
GH003277,Eastern,48,M,Primaire,Agriculture,330,1300,12,Premier,1,7,Aucune,0
GH003278,Western,60,M,Primaire,Artisanat,560,1600,24,Bon,0,7,Aucune,0
GH003279,Volta,29,F,Primaire,Artisanat,290,2800,18,Excellent,1,2,Aucune,0
GH003280,Volta,21,F,Secondaire,Restauration,1280,2700,18,Bon,0,4,Garant,0
GH003281,Central,30,M,Primaire,Pêche,340,1700,18,Mauvais,1,3,Aucune,1
GH003282,Ashanti,32,M,Primaire,Restauration,1030,4800,18,Mauvais,0,3,Garant,0
GH003283,Greater Accra,29,F,Secondaire,Transport,510,4300,24,Moyen,0,3,Aucune,1
GH003284,Greater Accra,33,F,Primaire,Pêche,610,2600,24,Excellent,0,1,Épargne,0
GH003285,Volta,37,M,Primaire,Services,750,1900,12,Excellent,0,5,Garant,0
GH003286,Volta,28,M,Aucun,Agriculture,360,3300,12,Premier,1,3,Aucune,0
GH003287,Northern,58,M,Primaire,Transport,790,2400,6,Bon,1,0,Garant,0
GH003288,Western,47,M,Aucun,Transport,2260,4700,12,Moyen,0,7,Garant,0
GH003289,Eastern,22,F,Secondaire,Transport,360,4100,12,Premier,0,3,Aucune,1
GH003290,Volta,39,F,Primaire,Commerce,1700,700,6,Mauvais,0,1,Garant,1
GH003291,Eastern,25,F,Primaire,Agriculture,2200,700,12,Bon,0,0,Épargne,0
GH003292,Greater Accra,46,F,Primaire,Restauration,350,1000,18,Bon,1,2,Bien immobilier,0
GH003293,Eastern,21,F,Secondaire,Pêche,210,4400,24,Moyen,0,4,Épargne,0
GH003294,Volta,48,F,Superieur,Transport,850,500,6,Bon,1,4,Garant,1
GH003295,Volta,57,M,Secondaire,Commerce,430,2600,6,Moyen,1,5,Bien immobilier,0
GH003296,Northern,22,M,Secondaire,Transport,2970,2500,6,Excellent,0,0,Bien immobilier,0
GH003297,Western,35,F,Secondaire,Pêche,680,5100,24,Mauvais,1,5,Épargne,0
GH003298,Greater Accra,49,M,Aucun,Services,350,2100,12,Premier,1,0,Aucune,0
GH003299,Eastern,59,M,Aucun,Pêche,270,500,36,Premier,0,5,Bien immobilier,0
GH003300,Central,21,F,Aucun,Services,1590,800,24,Bon,1,4,Bien immobilier,0
GH003301,Central,36,M,Aucun,Commerce,420,600,24,Bon,1,4,Garant,0
GH003302,Northern,60,F,Primaire,Commerce,690,1100,6,Excellent,1,0,Bien immobilier,1
GH003303,Eastern,31,M,Secondaire,Agriculture,1430,1500,12,Bon,0,4,Épargne,0
GH003304,Central,54,F,Aucun,Artisanat,450,600,36,Bon,1,6,Bien immobilier,0
GH003305,Western,62,M,Superieur,Transport,640,6800,6,Moyen,0,6,Garant,0
GH003306,Ashanti,20,F,Superieur,Commerce,660,500,18,Excellent,0,5,Bien immobilier,0
GH003307,Western,64,M,Superieur,Transport,1150,6100,12,Bon,1,2,Aucune,0
GH003308,Northern,34,F,Aucun,Artisanat,1070,5300,12,Bon,1,3,Bien immobilier,0
GH003309,Western,45,F,Superieur,Artisanat,560,4100,24,Excellent,1,6,Aucune,0
GH003310,Eastern,56,M,Secondaire,Artisanat,700,1000,18,Excellent,1,5,Garant,0
GH003311,Volta,40,M,Superieur,Services,490,2500,18,Bon,0,3,Garant,0
GH003312,Western,50,M,Secondaire,Artisanat,200,600,18,Moyen,0,2,Bien immobilier,0
GH003313,Eastern,44,F,Secondaire,Commerce,820,4100,12,Moyen,0,3,Garant,0
GH003314,Greater Accra,42,F,Aucun,Transport,3020,1700,18,Bon,0,3,Garant,0
GH003315,Eastern,43,M,Aucun,Pêche,330,1300,36,Excellent,1,3,Garant,0
GH003316,Northern,57,F,Aucun,Transport,360,600,36,Excellent,0,1,Garant,0
GH003317,Eastern,47,F,Superieur,Transport,330,500,18,Excellent,0,6,Bien immobilier,0
GH003318,Greater Accra,40,M,Aucun,Commerce,1190,700,12,Excellent,1,5,Épargne,0
GH003319,Volta,62,M,Aucun,Commerce,950,4900,12,Mauvais,0,5,Bien immobilier,0
GH003320,Ashanti,37,F,Superieur,Restauration,590,1300,6,Excellent,0,2,Aucune,0
GH003321,Northern,55,F,Aucun,Restauration,320,1600,12,Excellent,1,5,Garant,0
GH003322,Greater Accra,54,M,Superieur,Agriculture,720,3300,12,Excellent,1,4,Bien immobilier,0
GH003323,Eastern,64,M,Secondaire,Artisanat,200,9200,6,Bon,1,6,Épargne,1
GH003324,Northern,28,M,Aucun,Artisanat,750,6000,12,Bon,1,0,Garant,0
GH003325,Central,57,F,Aucun,Restauration,1340,800,6,Excellent,0,2,Bien immobilier,0
GH003326,Eastern,49,F,Secondaire,Pêche,240,500,12,Excellent,0,2,Garant,0
GH003327,Greater Accra,63,M,Superieur,Agriculture,200,15100,6,Premier,0,5,Bien immobilier,0
GH003328,Eastern,53,M,Superieur,Transport,2350,13900,18,Premier,1,1,Épargne,0
GH003329,Volta,51,M,Primaire,Pêche,410,2100,12,Moyen,0,1,Garant,0
GH003330,Greater Accra,22,F,Primaire,Restauration,1650,600,18,Bon,1,7,Épargne,0
GH003331,Western,22,M,Primaire,Transport,590,4300,24,Bon,0,6,Épargne,0
GH003332,Ashanti,47,F,Secondaire,Pêche,580,1600,6,Moyen,1,3,Garant,0
GH003333,Ashanti,63,F,Primaire,Artisanat,940,1600,36,Bon,0,1,Épargne,0
GH003334,Northern,34,F,Aucun,Restauration,330,4000,18,Bon,1,4,Garant,0
GH003335,Greater Accra,60,F,Secondaire,Transport,740,2400,6,Moyen,1,4,Garant,0
GH003336,Ashanti,42,M,Primaire,Pêche,490,600,12,Bon,1,6,Bien immobilier,0
GH003337,Central,59,F,Aucun,Agriculture,230,1300,24,Bon,1,3,Bien immobilier,0
GH003338,Northern,30,F,Secondaire,Agriculture,870,3300,18,Bon,0,6,Garant,0
GH003339,Central,51,F,Secondaire,Commerce,540,2900,12,Moyen,1,1,Garant,0
GH003340,Ashanti,55,M,Primaire,Services,590,2300,24,Moyen,0,3,Garant,0
GH003341,Greater Accra,52,M,Secondaire,Transport,250,4200,18,Moyen,0,0,Épargne,0
GH003342,Northern,43,F,Secondaire,Restauration,2380,1300,18,Bon,1,1,Garant,0
GH003343,Central,58,F,Secondaire,Restauration,1340,2100,24,Moyen,1,1,Bien immobilier,0
GH003344,Volta,53,F,Superieur,Transport,1440,500,18,Premier,0,1,Aucune,0
GH003345,Ashanti,47,F,Secondaire,Restauration,520,1200,12,Moyen,1,7,Garant,0
GH003346,Eastern,56,F,Secondaire,Artisanat,200,3600,18,Bon,1,1,Garant,0
GH003347,Central,26,M,Secondaire,Artisanat,3170,1300,24,Moyen,1,4,Garant,0
GH003348,Western,23,F,Secondaire,Restauration,630,1200,12,Moyen,1,5,Épargne,0
GH003349,Northern,56,F,Primaire,Transport,370,700,12,Mauvais,1,3,Épargne,0
GH003350,Central,20,F,Primaire,Pêche,930,4500,12,Moyen,0,7,Épargne,0
GH003351,Northern,20,F,Secondaire,Artisanat,1690,3000,12,Moyen,0,4,Garant,0
GH003352,Ashanti,39,M,Primaire,Transport,650,3800,6,Moyen,0,3,Aucune,0
GH003353,Ashanti,38,M,Primaire,Restauration,1850,500,24,Excellent,1,0,Garant,0
GH003354,Northern,48,F,Secondaire,Artisanat,1580,1600,24,Bon,0,6,Épargne,0
GH003355,Ashanti,29,M,Aucun,Transport,280,1400,12,Excellent,0,1,Garant,0
GH003356,Greater Accra,37,F,Secondaire,Commerce,390,1400,18,Bon,1,2,Bien immobilier,0
GH003357,Northern,47,F,Primaire,Agriculture,1430,1000,18,Moyen,1,6,Épargne,0
GH003358,Greater Accra,54,M,Primaire,Services,200,1300,12,Bon,1,6,Épargne,0
GH003359,Northern,62,F,Primaire,Commerce,590,3900,12,Excellent,0,4,Aucune,0
GH003360,Eastern,50,M,Primaire,Restauration,210,500,12,Bon,0,5,Épargne,0
GH003361,Eastern,46,F,Primaire,Transport,450,9000,18,Excellent,0,2,Bien immobilier,0
GH003362,Central,30,M,Primaire,Agriculture,520,2800,12,Moyen,1,0,Bien immobilier,0
GH003363,Ashanti,57,F,Primaire,Pêche,500,1700,12,Moyen,0,7,Garant,0
GH003364,Eastern,24,F,Secondaire,Restauration,430,4100,6,Mauvais,0,2,Épargne,1
GH003365,Ashanti,27,F,Primaire,Pêche,280,500,24,Excellent,1,0,Aucune,0
