id_transaction,date,ville,type_transaction,montant_xof,operateur,genre_client,age_client,zone,statut_compte
TX0000630,2023-01-26,Kaolack,Paiement,158100.0,Wave,F,,Periurbain,Suspendu
TX0000672,2022-02-13,Diourbel,Transfert,64000.0,Orange Money,F,27.0,Urbain,Actif
TX0001249,2022-12-04,Tambacounda,Transfert,57000.0,Wizall,F,63.0,Urbain,Actif
TX0000482,2022-09-06,SAINT-LOUIS,Transfert,20300.0,Orange Money,M,57.0,Urbain,Actif
TX0001584,2023-06-25,Dakar,Transfert,229200.0,Orange Money,M,44.0,Rural,Actif
TX0003213,2023-01-15,Ziguinchor,Dépôt,5000.0,Orange Money,M,28.0,Periurbain,Actif
TX0004722,2022-04-22,Dakar,Retrait,40500.0,Wizall,M,31.0,Periurbain,Actif
TX0003176,2022-12-30,Dakar,Retrait,21800.0,Orange Money,M,45.0,Urbain,Inactif
TX0001462,2022-02-28,Dakar,Paiement,21600.0,Orange Money,M,61.0,Urbain,Actif
TX0004099,2022-01-16,Ziguinchor,Retrait,48100.0,Wizall,F,20.0,Rural,Actif
TX0003780,2022-08-07,Tambacounda,Transfert,73000.0,Orange Money,M,62.0,Rural,Inactif
TX0000185,2022-12-28,Diourbel,Retrait,518400.0,Wizall,F,,Rural,Actif
TX0002578,2022-07-15,Tambacounda,Dépôt,39400.0,Wizall,F,36.0,Periurbain,Actif
TX0003968,2022-11-18,Ziguinchor,Retrait,89500.0,Free Money,F,64.0,Urbain,Suspendu
TX0000049,2022-04-12,Saint-Louis,Paiement,34000.0,Orange Money,F,63.0,Rural,Actif
TX0004379,2022-10-04,Ziguinchor,Transfert,12200.0,Wizall,F,53.0,Periurbain,Actif
TX0004114,2022-11-25,Thiès,Paiement,65800.0,Wave,M,27.0,Urbain,Actif
TX0000858,2022-11-05,Tambacounda,Retrait,110000.0,Wave,M,23.0,Urbain,Inactif
TX0001072,2022-01-24,Diourbel,Retrait,65600.0,Orange Money,F,40.0,Urbain,Inactif
TX0000719,2023-02-04,Ziguinchor,Dépôt,42600.0,Orange Money,M,47.0,Urbain,Actif
TX0004961,2022-04-22,Kaolack,Recharge,72600.0,Wave,,27.0,Periurbain,Actif
TX0002631,2023-01-21,ZIGUINCHOR,Retrait,34100.0,Orange Money,M,57.0,Rural,Actif
TX0004972,2022-10-15,Tambacounda,Recharge,49800.0,Orange Money,F,57.0,Rural,Actif
TX0001660,2022-11-25,Tambacounda,Dépôt,46300.0,Orange Money,M,41.0,Periurbain,Actif
TX0001656,2022-10-30,Dakar,Dépôt,68600.0,Free Money,F,61.0,Urbain,Actif
TX0002425,2023-05-08,Thiès,Transfert,3800.0,Wave,M,39.0,Urbain,Actif
TX0003676,2022-04-05,Saint-Louis,Paiement,12400.0,Wave,F,21.0,Urbain,Actif
TX0004316,2023-01-30,Kaolack,Dépôt,40600.0,Free Money,M,46.0,Urbain,Actif
TX0000325,2023-02-08,Tambacounda,Transfert,5500.0,Orange Money,M,40.0,Periurbain,Actif
TX0003455,2022-04-02,Thiès,Transfert,71000.0,Orange Money,M,61.0,Urbain,Actif
TX0004569,2023-04-15,Tambacounda,Recharge,120800.0,Wave,M,41.0,Urbain,Inactif
TX0003761,2023-02-07,Kaolack,Dépôt,197500.0,Orange Money,F,45.0,Periurbain,Actif
TX0004849,2022-03-01,Diourbel,Recharge,36000.0,Orange Money,F,36.0,Urbain,Actif
TX0002934,2023-01-23,Tambacounda,Dépôt,116000.0,Free Money,M,60.0,Rural,Inactif
TX0004211,2022-11-17,Kaolack,Transfert,9700.0,Wave,F,34.0,Rural,Inactif
TX0003250,2022-10-19,Thiès,Paiement,54300.0,Wizall,M,45.0,Rural,Actif
TX0002606,2022-01-26,DAKAR,Recharge,95700.0,Orange Money,M,36.0,Urbain,Actif
TX0001385,2022-06-27,Thiès,Transfert,77800.0,Orange Money,F,27.0,Rural,Actif
TX0004003,2022-03-26,Ziguinchor,Paiement,19300.0,Wave,M,42.0,Rural,Actif
TX0001399,2023-01-22,Tambacounda,Paiement,100000.0,Wave,M,51.0,Periurbain,Suspendu
TX0001195,2023-04-22,DIOURBEL,Dépôt,143600.0,Orange Money,F,55.0,Urbain,Actif
TX0001408,2022-11-17,Diourbel,Recharge,125100.0,Orange Money,F,37.0,Periurbain,Actif
TX0003992,2023-02-16,Ziguinchor,Transfert,47700.0,Orange Money,M,24.0,Rural,Actif
TX0001798,2022-02-08,Kaolack,Transfert,89900.0,Free Money,F,43.0,Rural,Actif
TX0001475,2023-01-01,Thiès,Transfert,5600.0,Orange Money,M,,Urbain,Actif
TX0003362,2023-01-14,Thiès,Retrait,103500.0,Wave,M,34.0,Rural,Inactif
TX0000035,2023-03-19,Diourbel,Retrait,340000.0,Orange Money,F,45.0,Periurbain,Suspendu
TX0003694,2022-07-08,Ziguinchor,Transfert,16000.0,Wave,F,62.0,Rural,Actif
TX0002345,2023-01-01,Dakar,Dépôt,138500.0,Wizall,M,50.0,Periurbain,Actif
TX0003322,2023-02-24,Ziguinchor,Retrait,50200.0,Free Money,F,,Periurbain,Suspendu
TX0002359,2022-03-19,Diourbel,Transfert,10600.0,Wave,M,63.0,Urbain,Suspendu
TX0003006,2023-05-11,Kaolack,Retrait,38500.0,Orange Money,F,30.0,Rural,Actif
TX0002206,2022-06-03,Diourbel,Dépôt,10200.0,Orange Money,M,41.0,Urbain,Actif
TX0003346,2022-05-29,Tambacounda,Dépôt,168700.0,Wave,F,24.0,Urbain,Actif
TX0003933,2022-05-02,Kaolack,Retrait,39100.0,Free Money,M,64.0,Urbain,Actif
TX0001286,2022-02-18,Diourbel,Recharge,123000.0,Free Money,F,49.0,Periurbain,Actif
TX0000349,2022-12-09,Ziguinchor,Retrait,35700.0,Orange Money,F,61.0,Periurbain,Actif
TX0002137,2023-02-05,Kaolack,Paiement,297700.0,Orange Money,M,64.0,Urbain,Actif
TX0002691,2022-11-22,Tambacounda,Retrait,24000.0,Orange Money,,53.0,Urbain,Actif
TX0003113,2022-02-19,Ziguinchor,Retrait,7500.0,Free Money,,52.0,Rural,Actif
TX0003269,2023-01-12,Saint-Louis,Paiement,38100.0,Wave,F,59.0,Urbain,Inactif
TX0001681,2023-06-18,Tambacounda,Retrait,106100.0,Orange Money,F,59.0,Urbain,Actif
TX0004141,2022-03-15,Kaolack,Retrait,152200.0,Free Money,M,32.0,Rural,Actif
TX0001443,2022-08-31,Dakar,Retrait,61600.0,Wave,F,,Urbain,Actif
TX0004407,2022-03-19,Ziguinchor,Transfert,279500.0,Wave,M,58.0,Periurbain,Actif
TX0001671,2023-04-26,Thiès,Retrait,67000.0,Wave,F,19.0,Rural,Actif
TX0004388,2022-02-23,Dakar,Transfert,46200.0,Orange Money,F,60.0,Rural,Actif
TX0001179,2022-10-24,Tambacounda,Transfert,35500.0,Orange Money,M,23.0,Periurbain,Actif
TX0002798,2023-06-21,Thiès,Dépôt,7700.0,Free Money,F,45.0,Urbain,Actif
TX0001692,2022-08-07,Kaolack,Dépôt,23400.0,Orange Money,F,63.0,Urbain,Actif
TX0004714,2022-10-08,Tambacounda,Dépôt,39100.0,Orange Money,M,41.0,Periurbain,Actif
TX0000372,2022-02-21,Dakar,Retrait,36600.0,Orange Money,,49.0,Urbain,Actif
TX0003768,2022-03-31,TAMBACOUNDA,Transfert,89300.0,Wizall,M,34.0,Urbain,Actif
TX0001916,2023-04-30,Ziguinchor,Transfert,41700.0,Wave,M,56.0,Rural,Actif
TX0001357,2022-08-19,Diourbel,Paiement,83700.0,Orange Money,M,28.0,Periurbain,Actif
TX0001825,2022-10-18,Diourbel,Paiement,54400.0,Wave,M,45.0,Urbain,Actif
TX0000786,2022-11-16,Saint-Louis,Transfert,404800.0,Wizall,F,60.0,Urbain,Actif
TX0000469,2023-06-11,Tambacounda,Dépôt,55600.0,Orange Money,M,,Urbain,Actif
TX0000140,2023-06-11,Saint-Louis,Retrait,448800.0,Wizall,F,18.0,Rural,Actif
TX0000788,2022-09-10,Diourbel,Retrait,14400.0,Wave,F,51.0,Rural,Actif
TX0000323,2022-06-03,Ziguinchor,Transfert,108300.0,Orange Money,F,63.0,Rural,Actif
TX0000050,2023-06-15,Dakar,Recharge,5600.0,Free Money,M,47.0,Periurbain,Inactif
TX0000714,2022-07-10,Saint-Louis,Paiement,41000.0,Orange Money,F,55.0,Urbain,Actif
TX0004581,2022-06-15,Kaolack,Dépôt,17700.0,Orange Money,F,57.0,Rural,Actif
TX0002840,2022-08-03,Diourbel,Recharge,64200.0,Wave,F,20.0,Urbain,Inactif
TX0002446,2022-05-22,Saint-Louis,Transfert,164600.0,Orange Money,F,19.0,Urbain,Actif
TX0004915,2023-05-17,Ziguinchor,Paiement,70200.0,Wave,F,19.0,Urbain,Inactif
TX0004510,2022-04-06,Dakar,Dépôt,20700.0,Orange Money,M,39.0,Rural,Actif
TX0004689,2023-06-18,Thiès,Retrait,42400.0,Free Money,M,55.0,Urbain,Actif
TX0003151,2022-05-16,Saint-Louis,Paiement,250100.0,Wave,F,23.0,Periurbain,Actif
TX0002666,2022-03-16,Ziguinchor,Retrait,23300.0,Free Money,F,41.0,Periurbain,Actif
TX0000406,2022-08-01,Dakar,Dépôt,19400.0,Orange Money,M,61.0,Periurbain,Inactif
TX0004176,2022-11-15,Saint-Louis,Transfert,45300.0,Wave,M,60.0,Periurbain,Actif
TX0001004,2023-03-18,Kaolack,Dépôt,24600.0,Orange Money,,46.0,Rural,Actif
TX0004580,2023-05-27,Thiès,Transfert,33100.0,Orange Money,M,60.0,Urbain,Actif
TX0000890,2023-01-31,Kaolack,Transfert,121200.0,Orange Money,F,43.0,Rural,Actif
TX0002411,2022-03-18,Dakar,Transfert,144500.0,Free Money,M,45.0,Rural,Actif
TX0002545,2022-09-24,Kaolack,Retrait,11100.0,Free Money,F,50.0,Urbain,Actif
TX0003586,2022-09-06,Saint-Louis,Dépôt,10100.0,Orange Money,M,49.0,Rural,Actif
TX0002390,2022-07-24,Tambacounda,Dépôt,35200.0,Orange Money,M,33.0,Periurbain,Actif
TX0004105,2022-12-30,Kaolack,Dépôt,25600.0,Orange Money,M,40.0,Rural,Actif
TX0000042,2022-01-19,Kaolack,Retrait,80100.0,Wave,,39.0,Periurbain,Actif
TX0002830,2022-09-21,Ziguinchor,Retrait,4200.0,Free Money,M,63.0,Urbain,Actif
TX0003456,2022-10-01,Ziguinchor,Retrait,94600.0,Orange Money,F,29.0,Periurbain,Actif
TX0003022,2023-01-10,TAMBACOUNDA,Dépôt,75700.0,Orange Money,M,49.0,Periurbain,Actif
TX0000303,2022-12-15,Saint-Louis,Dépôt,9400.0,Free Money,M,23.0,Periurbain,Inactif
TX0004606,2023-04-08,Tambacounda,Dépôt,35500.0,Orange Money,M,44.0,Urbain,Actif
TX0003910,2022-01-22,Thiès,Recharge,92300.0,Orange Money,M,54.0,Urbain,Inactif
TX0000664,2022-02-25,Tambacounda,Recharge,39600.0,Orange Money,M,22.0,Urbain,Actif
TX0001177,2022-02-28,Ziguinchor,Retrait,159600.0,Wizall,F,21.0,Periurbain,Actif
TX0002676,2022-07-21,Ziguinchor,Retrait,10700.0,Wizall,M,23.0,Periurbain,Inactif
TX0001947,2022-03-22,Tambacounda,Recharge,39300.0,Orange Money,F,27.0,Periurbain,Actif
TX0002501,2023-02-23,Diourbel,Retrait,176700.0,Wizall,M,,Rural,Actif
TX0001473,2022-08-10,Ziguinchor,Transfert,129800.0,Orange Money,M,64.0,Rural,Actif
TX0003635,2022-09-23,Tambacounda,Dépôt,57700.0,Wave,F,32.0,Rural,Actif
TX0004727,2023-04-07,Tambacounda,Transfert,156100.0,Wave,F,56.0,Periurbain,Actif
TX0002132,2022-11-03,Ziguinchor,Paiement,464500.0,Orange Money,F,47.0,Periurbain,Actif
TX0001026,2023-04-17,Saint-Louis,Transfert,42100.0,Wizall,M,25.0,Periurbain,Actif
TX0002989,2023-04-17,Kaolack,Dépôt,166700.0,Orange Money,M,48.0,Rural,Actif
TX0000961,2022-11-26,Ziguinchor,Retrait,38300.0,Wave,F,61.0,Urbain,Actif
TX0002889,2023-04-03,Diourbel,Retrait,24300.0,Orange Money,M,58.0,Periurbain,Actif
TX0003021,2022-08-25,Tambacounda,Dépôt,39700.0,Orange Money,M,53.0,Urbain,Suspendu
TX0003015,2022-07-02,Saint-Louis,Dépôt,523000.0,Orange Money,M,22.0,Periurbain,Actif
TX0004463,2022-03-15,Saint-Louis,Transfert,3500.0,Orange Money,F,38.0,Urbain,Inactif
TX0002009,2022-09-24,Diourbel,Dépôt,61700.0,Wave,M,32.0,Urbain,Actif
TX0002149,2023-03-30,Saint-Louis,Dépôt,67000.0,Wizall,F,48.0,Urbain,Actif
TX0003470,2022-01-11,Kaolack,Dépôt,45600.0,Wave,M,50.0,Periurbain,Actif
TX0002338,2022-03-08,Dakar,Transfert,68600.0,Orange Money,F,21.0,Periurbain,Actif
TX0004890,2022-06-22,Ziguinchor,Retrait,33400.0,Free Money,M,53.0,Periurbain,Actif
TX0000304,2023-02-02,Tambacounda,Paiement,72900.0,Free Money,M,54.0,Rural,Actif
TX0001440,2023-06-15,Ziguinchor,Transfert,20100.0,Free Money,M,37.0,Periurbain,Actif
TX0001496,2022-12-05,Dakar,Retrait,90200.0,Wave,M,51.0,Urbain,Actif
TX0002652,2022-07-22,Diourbel,Retrait,6600.0,Wave,M,37.0,Periurbain,Actif
TX0002875,2022-09-18,Diourbel,Dépôt,10100.0,Wave,M,61.0,Urbain,Actif
TX0000916,2022-06-11,Tambacounda,Transfert,70000.0,Orange Money,F,61.0,Periurbain,Actif
TX0004570,2022-10-01,Diourbel,Transfert,79600.0,Wave,M,58.0,Periurbain,Inactif
TX0004515,2022-08-11,Tambacounda,Dépôt,61600.0,Orange Money,M,22.0,Periurbain,Actif
TX0002772,2023-03-18,Tambacounda,Paiement,5700.0,Orange Money,F,26.0,Rural,Actif
TX0001624,2022-04-06,Tambacounda,Paiement,220900.0,Orange Money,F,56.0,Urbain,Actif
TX0004005,2022-05-27,Kaolack,Transfert,157400.0,Wave,,41.0,Periurbain,Actif
TX0000821,2022-01-03,Saint-Louis,Retrait,94900.0,Orange Money,M,25.0,Rural,Actif
TX0004838,2022-01-22,Thiès,Dépôt,24800.0,Wave,F,39.0,Urbain,Actif
TX0001354,2022-09-24,Diourbel,Retrait,65900.0,Wizall,M,59.0,Urbain,Actif
TX0004590,2022-11-11,Kaolack,Retrait,106500.0,Free Money,F,32.0,Periurbain,Suspendu
TX0000850,2022-02-06,Thiès,Recharge,52200.0,Free Money,F,53.0,Rural,Actif
TX0001000,2022-04-12,Dakar,Paiement,66100.0,Wizall,F,40.0,Urbain,Actif
TX0003979,2022-08-22,Thiès,Recharge,244100.0,Orange Money,F,21.0,Periurbain,Actif
TX0000018,2022-08-25,Saint-Louis,Dépôt,24900.0,Wave,M,35.0,Urbain,Inactif
TX0001637,2022-03-25,Kaolack,Transfert,61000.0,Orange Money,F,50.0,Periurbain,Actif
TX0001667,2023-05-25,Ziguinchor,Dépôt,62600.0,Wave,M,,Periurbain,Actif
TX0000493,2022-04-13,Dakar,Dépôt,138000.0,Wave,F,26.0,Urbain,Actif
TX0001347,2022-07-22,Ziguinchor,Recharge,178500.0,Wave,M,59.0,Urbain,Actif
TX0003018,2022-02-07,Tambacounda,Dépôt,228700.0,Orange Money,F,42.0,Periurbain,Inactif
TX0001250,2023-03-12,Dakar,Retrait,116700.0,Orange Money,M,33.0,Periurbain,Inactif
TX0003738,2023-02-17,Saint-Louis,Recharge,113500.0,Orange Money,,44.0,Periurbain,Actif
TX0000559,2022-12-06,Ziguinchor,Recharge,11800.0,Orange Money,M,45.0,Urbain,Inactif
TX0003633,2022-07-12,Thiès,Transfert,11200.0,Wizall,F,51.0,Urbain,Actif
TX0000687,2022-06-03,Ziguinchor,Dépôt,99700.0,Orange Money,F,53.0,Urbain,Actif
TX0004676,2022-01-26,Kaolack,Dépôt,137600.0,Wave,M,29.0,Urbain,Actif
TX0001608,2022-05-08,Ziguinchor,Dépôt,18600.0,Wizall,F,43.0,Urbain,Actif
TX0004549,2023-03-13,Dakar,Paiement,18700.0,Orange Money,M,29.0,Rural,Actif
TX0003551,2022-03-17,Kaolack,Dépôt,60000.0,Orange Money,F,18.0,Periurbain,Actif
TX0001009,2022-09-25,Tambacounda,Dépôt,269300.0,Wave,F,36.0,Urbain,Actif
TX0002408,2023-06-25,Diourbel,Paiement,1682800.0,Orange Money,M,59.0,Periurbain,Inactif
TX0001092,2022-11-29,Diourbel,Retrait,141300.0,Free Money,F,31.0,Periurbain,Actif
TX0001327,2023-03-08,Dakar,Paiement,142800.0,Wave,M,27.0,Urbain,Actif
TX0004826,2023-01-14,Thiès,Paiement,63800.0,Orange Money,F,26.0,Rural,Actif
TX0001677,2022-08-09,Thiès,Transfert,49800.0,Wizall,M,29.0,Urbain,Actif
TX0001999,2022-06-04,Diourbel,Dépôt,151100.0,Orange Money,F,,Urbain,Actif
TX0001310,2022-02-13,DAKAR,Dépôt,34200.0,Orange Money,M,64.0,Rural,Actif
TX0003555,2022-12-08,Dakar,Transfert,766400.0,Wave,M,35.0,Rural,Actif
TX0003404,2023-02-14,Thiès,Dépôt,22300.0,Wizall,M,42.0,Rural,Inactif
TX0001987,2022-09-29,Tambacounda,Transfert,97100.0,Wave,F,41.0,Periurbain,Actif
TX0003809,2022-01-29,Diourbel,Transfert,87600.0,Wave,F,24.0,Urbain,Actif
TX0000344,2022-08-06,Tambacounda,Dépôt,34600.0,Wave,M,23.0,Urbain,Actif
TX0004272,2022-03-24,Tambacounda,Retrait,32600.0,Orange Money,F,61.0,Rural,Actif
TX0000986,2023-01-12,Dakar,Recharge,12700.0,Free Money,M,22.0,Periurbain,Actif
TX0004181,2023-01-03,Saint-Louis,Retrait,58900.0,Orange Money,M,26.0,Periurbain,Actif
TX0004657,2022-10-28,Kaolack,Retrait,90600.0,Orange Money,M,56.0,Rural,Actif
TX0004402,2022-05-15,Ziguinchor,Dépôt,5500.0,Free Money,M,28.0,Periurbain,Actif
TX0004638,2023-02-16,Saint-Louis,Retrait,73800.0,Wave,M,64.0,Urbain,Actif
TX0003831,2023-03-19,Tambacounda,Recharge,102000.0,Wizall,M,33.0,Periurbain,Actif
TX0003167,2022-02-27,Tambacounda,Transfert,91500.0,Orange Money,M,34.0,Rural,Actif
TX0001142,2023-01-06,Dakar,Dépôt,188600.0,Orange Money,F,25.0,Periurbain,Actif
TX0002358,2022-10-20,Saint-Louis,Dépôt,45900.0,Free Money,M,42.0,Periurbain,Actif
TX0001198,2023-02-15,Kaolack,Retrait,30100.0,Wave,F,30.0,Urbain,Actif
TX0000085,2022-06-27,Thiès,Dépôt,43800.0,Orange Money,F,20.0,Periurbain,Actif
TX0001518,2022-05-14,Diourbel,Paiement,57300.0,Free Money,M,25.0,Rural,Actif
TX0000516,2022-07-25,Kaolack,Paiement,9300.0,Wave,F,52.0,Urbain,Suspendu
TX0001381,2022-08-02,Thiès,Retrait,77100.0,Orange Money,M,22.0,Urbain,Actif
TX0002716,2022-12-20,Saint-Louis,Recharge,52400.0,Orange Money,M,52.0,Rural,Actif
TX0003225,2023-05-03,Dakar,Dépôt,52200.0,Orange Money,F,29.0,Rural,Actif
TX0001014,2023-01-21,Saint-Louis,Dépôt,47300.0,Wave,M,49.0,Periurbain,Actif
TX0000128,2022-01-04,Saint-Louis,Retrait,118900.0,Orange Money,M,36.0,Periurbain,Actif
TX0001364,2023-02-06,THIÈS,Retrait,51300.0,Wave,M,61.0,Rural,Actif
TX0003782,2022-01-06,Dakar,Transfert,427000.0,Wizall,F,30.0,Urbain,Actif
TX0004121,2022-10-15,Saint-Louis,Retrait,197800.0,Orange Money,F,47.0,Urbain,Actif
TX0003268,2022-12-10,Tambacounda,Transfert,1025700.0,Free Money,F,33.0,Periurbain,Suspendu
TX0000891,2023-04-14,Ziguinchor,Dépôt,126000.0,Orange Money,M,57.0,Periurbain,Inactif
TX0002793,2022-05-22,Dakar,Transfert,110400.0,Free Money,F,59.0,Periurbain,Actif
TX0004295,2022-06-12,Ziguinchor,Dépôt,18300.0,Orange Money,M,,Periurbain,Actif
TX0001359,2022-11-21,Kaolack,Paiement,41100.0,Orange Money,F,,Urbain,Inactif
TX0000307,2022-06-26,Saint-Louis,Paiement,55900.0,Orange Money,M,40.0,Periurbain,Actif
TX0001661,2022-10-10,Thiès,Transfert,191800.0,Orange Money,M,19.0,Rural,Actif
TX0002431,2023-03-29,Diourbel,Retrait,276300.0,Orange Money,M,25.0,Urbain,Actif
TX0004103,2022-04-06,Kaolack,Retrait,154300.0,Wizall,M,28.0,Periurbain,Actif
TX0001317,2023-02-05,Tambacounda,Retrait,678100.0,Wizall,M,53.0,Urbain,Actif
TX0004393,2022-01-25,Tambacounda,Paiement,95400.0,Wave,M,61.0,Urbain,Actif
TX0002474,2022-10-19,Thiès,Dépôt,12800.0,Orange Money,M,29.0,Urbain,Actif
TX0002542,2023-04-08,Dakar,Recharge,139200.0,Wizall,F,38.0,Urbain,Inactif
TX0001246,2022-03-13,Diourbel,Dépôt,19900.0,Wave,F,28.0,Periurbain,Actif
TX0004362,2023-02-22,Thiès,Dépôt,162400.0,Orange Money,M,44.0,Urbain,Actif
TX0001208,2022-05-30,Thiès,Transfert,919000.0,Wizall,M,35.0,Urbain,Actif
TX0000216,2022-06-27,Kaolack,Transfert,27500.0,Orange Money,M,43.0,Periurbain,Actif
TX0004382,2022-11-10,Kaolack,Recharge,64800.0,Free Money,F,22.0,Urbain,Actif
TX0004352,2022-08-15,Thiès,Paiement,172600.0,Wave,F,38.0,Rural,Actif
TX0001239,2022-04-12,Diourbel,Dépôt,35000.0,Orange Money,M,64.0,Periurbain,Inactif
TX0002289,2022-04-18,Kaolack,Transfert,38700.0,Free Money,M,51.0,Periurbain,Actif
TX0002740,2022-07-20,Kaolack,Dépôt,141200.0,Wave,M,31.0,Rural,Actif
TX0000275,2022-10-02,Saint-Louis,Recharge,33600.0,Free Money,F,,Periurbain,Actif
TX0000489,2023-05-02,Ziguinchor,Recharge,4100.0,Orange Money,F,45.0,Urbain,Actif
TX0001035,2023-01-16,Ziguinchor,Dépôt,68800.0,Free Money,F,44.0,Urbain,Actif
TX0001229,2022-08-12,Thiès,Retrait,13000.0,Orange Money,F,24.0,Urbain,Actif
TX0004678,2023-01-07,Ziguinchor,Transfert,23200.0,Orange Money,M,32.0,Urbain,Actif
TX0001008,2022-05-17,Dakar,Dépôt,79900.0,Wave,M,41.0,Rural,Actif
TX0004803,2022-04-15,Dakar,Dépôt,26000.0,Orange Money,M,29.0,Urbain,Actif
TX0003081,2023-04-28,Saint-Louis,Retrait,62300.0,Wave,M,60.0,Urbain,Actif
TX0004802,2023-05-13,Diourbel,Dépôt,701900.0,Free Money,,32.0,Periurbain,Actif
TX0002532,2022-06-11,Saint-Louis,Transfert,6700.0,Free Money,M,50.0,Periurbain,Inactif
TX0004255,2022-12-26,Tambacounda,Dépôt,724200.0,Orange Money,M,31.0,Rural,Actif
TX0001058,2022-09-20,Diourbel,Retrait,36000.0,Orange Money,M,31.0,Urbain,Actif
TX0002166,2022-12-13,Ziguinchor,Retrait,113700.0,Orange Money,M,28.0,Urbain,Actif
TX0004183,2022-06-22,Dakar,Transfert,173200.0,Wave,M,55.0,Rural,Actif
TX0004571,2023-01-05,Diourbel,Retrait,106500.0,Free Money,M,56.0,Urbain,Suspendu
TX0000281,2022-07-04,Ziguinchor,Paiement,246300.0,Orange Money,F,33.0,Periurbain,Actif
TX0003720,2022-07-07,Dakar,Retrait,26700.0,Free Money,M,,Periurbain,Actif
TX0001316,2022-10-15,Diourbel,Recharge,8500.0,Free Money,M,40.0,Urbain,Actif
TX0004912,2022-10-20,Saint-Louis,Recharge,50000.0,Free Money,M,54.0,Urbain,Actif
TX0000968,2022-11-06,Ziguinchor,Dépôt,32100.0,Wizall,F,56.0,Urbain,Actif
TX0003270,2022-05-19,Saint-Louis,Retrait,12700.0,Orange Money,F,43.0,Periurbain,Actif
TX0004093,2023-05-24,Thiès,Transfert,648500.0,Orange Money,F,,Periurbain,Actif
TX0003311,2022-12-26,Saint-Louis,Retrait,191000.0,Wave,M,43.0,Periurbain,Actif
TX0003671,2022-01-28,ZIGUINCHOR,Paiement,37400.0,Free Money,M,42.0,Urbain,Actif
TX0000619,2023-02-14,Saint-Louis,Transfert,471100.0,Orange Money,F,42.0,Rural,Inactif
TX0003480,2022-03-26,Thiès,Dépôt,15400.0,Orange Money,M,40.0,Rural,Inactif
TX0001742,2023-02-25,Saint-Louis,Retrait,30400.0,Free Money,F,39.0,Periurbain,Actif
TX0001390,2022-05-10,Saint-Louis,Dépôt,81400.0,Wave,F,32.0,Rural,Actif
TX0004159,2022-11-06,Dakar,Retrait,26500.0,Orange Money,F,39.0,Periurbain,Inactif
TX0001847,2022-04-19,Saint-Louis,Paiement,67100.0,Free Money,F,50.0,Periurbain,Actif
TX0001579,2022-10-27,Diourbel,Transfert,27100.0,Wave,M,49.0,Urbain,Actif
TX0001655,2023-05-28,Ziguinchor,Paiement,43000.0,Orange Money,F,25.0,Rural,Actif
TX0002352,2022-12-02,Kaolack,Recharge,14300.0,Wave,M,54.0,Urbain,Actif
TX0002212,2022-01-10,Saint-Louis,Transfert,142800.0,Free Money,M,46.0,Urbain,Actif
TX0002020,2023-06-11,ZIGUINCHOR,Recharge,62400.0,Free Money,M,29.0,Urbain,Actif
TX0001593,2022-02-26,DAKAR,Retrait,1203900.0,Wizall,F,39.0,Urbain,Actif
TX0001956,2022-12-18,Thiès,Dépôt,62600.0,Orange Money,F,23.0,Urbain,Inactif
TX0003737,2023-02-15,Tambacounda,Dépôt,20900.0,Free Money,F,,Urbain,Actif
TX0003192,2023-06-06,Thiès,Dépôt,37500.0,Free Money,F,60.0,Urbain,Actif
TX0001307,2023-03-15,Dakar,Retrait,99600.0,Orange Money,M,54.0,Urbain,Actif
TX0002003,2022-05-17,SAINT-LOUIS,Transfert,162800.0,Orange Money,F,35.0,Rural,Inactif
TX0004709,2022-12-21,Ziguinchor,Recharge,117400.0,Orange Money,M,43.0,Rural,Actif
TX0000575,2023-06-04,Ziguinchor,Recharge,90500.0,Free Money,M,48.0,Urbain,Inactif
TX0002360,2022-01-07,Ziguinchor,Paiement,189200.0,Wave,,61.0,Periurbain,Suspendu
TX0004333,2022-12-19,Dakar,Retrait,94200.0,Free Money,M,50.0,Urbain,Actif
TX0004529,2022-04-09,Thiès,Transfert,378900.0,Wave,F,24.0,Urbain,Actif
TX0001706,2022-12-17,Diourbel,Transfert,340200.0,Wave,F,44.0,Periurbain,Actif
TX0003905,2022-09-22,Thiès,Recharge,65100.0,Free Money,M,63.0,Periurbain,Actif
TX0003622,2022-04-30,Diourbel,Dépôt,92600.0,Orange Money,F,42.0,Rural,Inactif
TX0001280,2022-12-05,Saint-Louis,Transfert,45700.0,Orange Money,M,47.0,Periurbain,Actif
TX0000861,2022-09-05,Ziguinchor,Transfert,25600.0,Orange Money,F,,Urbain,Actif
TX0004231,2022-11-01,Diourbel,Paiement,23400.0,Free Money,,26.0,Urbain,Actif
TX0001801,2023-02-08,Tambacounda,Retrait,10300.0,Wave,M,,Urbain,Actif
TX0001628,2022-02-22,DAKAR,Transfert,59700.0,Orange Money,,42.0,Urbain,Actif
TX0001993,2022-03-16,KAOLACK,Transfert,101700.0,Orange Money,M,34.0,Periurbain,Actif
TX0002639,2023-01-20,Kaolack,Paiement,80300.0,Orange Money,M,31.0,Periurbain,Actif
TX0000269,2022-06-10,Dakar,Dépôt,31400.0,Wave,F,47.0,Rural,Actif
TX0000629,2022-05-19,Tambacounda,Transfert,41800.0,Free Money,F,39.0,Periurbain,Suspendu
